start,start_state,digit_multiset,x,y,first_result,first_result_state,distance_to_6174,trajectory
8049,8049,0489,9,4,9351,9351,7.0,8049 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8050,8050,0058,8,5,8442,8442,7.0,8050 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8061,8061,0168,8,5,8442,8442,7.0,8061 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8072,8072,0278,8,5,8442,8442,7.0,8072 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8083,8083,0388,8,5,8442,8442,7.0,8083 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8092,8092,0289,9,6,9531,9531,7.0,8092 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8093,8093,0389,9,5,9441,9441,7.0,8093 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8094,8094,0489,9,4,9351,9351,7.0,8094 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8106,8106,0168,8,5,8442,8442,7.0,8106 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8139,8139,1389,8,5,8442,8442,7.0,8139 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8160,8160,0168,8,5,8442,8442,7.0,8160 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8193,8193,1389,8,5,8442,8442,7.0,8193 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8207,8207,0278,8,5,8442,8442,7.0,8207 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8209,8209,0289,9,6,9531,9531,7.0,8209 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8223,8223,2238,6,1,6084,6084,7.0,8223 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8232,8232,2238,6,1,6084,6084,7.0,8232 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8234,8234,2348,6,1,6084,6084,7.0,8234 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8243,8243,2348,6,1,6084,6084,7.0,8243 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8245,8245,2458,6,1,6084,6084,7.0,8245 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8254,8254,2458,6,1,6084,6084,7.0,8254 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8256,8256,2568,6,1,6084,6084,7.0,8256 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8265,8265,2568,6,1,6084,6084,7.0,8265 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8267,8267,2678,6,1,6084,6084,7.0,8267 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8270,8270,0278,8,5,8442,8442,7.0,8270 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8276,8276,2678,6,1,6084,6084,7.0,8276 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8278,8278,2788,6,1,6084,6084,7.0,8278 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8287,8287,2788,6,1,6084,6084,7.0,8287 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8290,8290,0289,9,6,9531,9531,7.0,8290 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8308,8308,0388,8,5,8442,8442,7.0,8308 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8309,8309,0389,9,5,9441,9441,7.0,8309 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8319,8319,1389,8,5,8442,8442,7.0,8319 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8322,8322,2238,6,1,6084,6084,7.0,8322 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8324,8324,2348,6,1,6084,6084,7.0,8324 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8334,8334,3348,5,1,5085,5085,7.0,8334 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8335,8335,3358,5,2,5175,5175,7.0,8335 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8342,8342,2348,6,1,6084,6084,7.0,8342 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8343,8343,3348,5,1,5085,5085,7.0,8343 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8345,8345,3458,5,1,5085,5085,7.0,8345 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8346,8346,3468,5,2,5175,5175,7.0,8346 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8353,8353,3358,5,2,5175,5175,7.0,8353 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8354,8354,3458,5,1,5085,5085,7.0,8354 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8356,8356,3568,5,1,5085,5085,7.0,8356 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8357,8357,3578,5,2,5175,5175,7.0,8357 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8364,8364,3468,5,2,5175,5175,7.0,8364 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8365,8365,3568,5,1,5085,5085,7.0,8365 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8367,8367,3678,5,1,5085,5085,7.0,8367 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8368,8368,3688,5,2,5175,5175,7.0,8368 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8375,8375,3578,5,2,5175,5175,7.0,8375 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8376,8376,3678,5,1,5085,5085,7.0,8376 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8378,8378,3788,5,1,5085,5085,7.0,8378 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8379,8379,3789,6,1,6084,6084,7.0,8379 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8380,8380,0388,8,5,8442,8442,7.0,8380 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8386,8386,3688,5,2,5175,5175,7.0,8386 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8387,8387,3788,5,1,5085,5085,7.0,8387 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8390,8390,0389,9,5,9441,9441,7.0,8390 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8391,8391,1389,8,5,8442,8442,7.0,8391 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8397,8397,3789,6,1,6084,6084,7.0,8397 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8399,8399,3899,6,1,6084,6084,7.0,8399 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8409,8409,0489,9,4,9351,9351,7.0,8409 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8423,8423,2348,6,1,6084,6084,7.0,8423 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8425,8425,2458,6,1,6084,6084,7.0,8425 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8432,8432,2348,6,1,6084,6084,7.0,8432 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8433,8433,3348,5,1,5085,5085,7.0,8433 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8435,8435,3458,5,1,5085,5085,7.0,8435 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8436,8436,3468,5,2,5175,5175,7.0,8436 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8445,8445,4458,4,1,4086,4086,7.0,8445 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8452,8452,2458,6,1,6084,6084,7.0,8452 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8453,8453,3458,5,1,5085,5085,7.0,8453 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8454,8454,4458,4,1,4086,4086,7.0,8454 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8456,8456,4568,4,1,4086,4086,7.0,8456 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8463,8463,3468,5,2,5175,5175,7.0,8463 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8465,8465,4568,4,1,4086,4086,7.0,8465 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8467,8467,4678,4,1,4086,4086,7.0,8467 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8469,8469,4689,5,2,5175,5175,7.0,8469 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8476,8476,4678,4,1,4086,4086,7.0,8476 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8478,8478,4788,4,1,4086,4086,7.0,8478 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8479,8479,4789,5,1,5085,5085,7.0,8479 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8487,8487,4788,4,1,4086,4086,7.0,8487 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8490,8490,0489,9,4,9351,9351,7.0,8490 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8496,8496,4689,5,2,5175,5175,7.0,8496 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8497,8497,4789,5,1,5085,5085,7.0,8497 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8499,8499,4899,5,1,5085,5085,7.0,8499 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8500,8500,0058,8,5,8442,8442,7.0,8500 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8524,8524,2458,6,1,6084,6084,7.0,8524 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8526,8526,2568,6,1,6084,6084,7.0,8526 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8533,8533,3358,5,2,5175,5175,7.0,8533 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8534,8534,3458,5,1,5085,5085,7.0,8534 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8536,8536,3568,5,1,5085,5085,7.0,8536 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8537,8537,3578,5,2,5175,5175,7.0,8537 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8542,8542,2458,6,1,6084,6084,7.0,8542 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8543,8543,3458,5,1,5085,5085,7.0,8543 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8544,8544,4458,4,1,4086,4086,7.0,8544 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8546,8546,4568,4,1,4086,4086,7.0,8546 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8562,8562,2568,6,1,6084,6084,7.0,8562 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8563,8563,3568,5,1,5085,5085,7.0,8563 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8564,8564,4568,4,1,4086,4086,7.0,8564 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8573,8573,3578,5,2,5175,5175,7.0,8573 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8579,8579,5789,4,1,4086,4086,7.0,8579 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8597,8597,5789,4,1,4086,4086,7.0,8597 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8599,8599,5899,4,1,4086,4086,7.0,8599 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8601,8601,0168,8,5,8442,8442,7.0,8601 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8610,8610,0168,8,5,8442,8442,7.0,8610 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8625,8625,2568,6,1,6084,6084,7.0,8625 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8627,8627,2678,6,1,6084,6084,7.0,8627 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8634,8634,3468,5,2,5175,5175,7.0,8634 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8635,8635,3568,5,1,5085,5085,7.0,8635 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8637,8637,3678,5,1,5085,5085,7.0,8637 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8638,8638,3688,5,2,5175,5175,7.0,8638 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8643,8643,3468,5,2,5175,5175,7.0,8643 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8645,8645,4568,4,1,4086,4086,7.0,8645 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8647,8647,4678,4,1,4086,4086,7.0,8647 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8649,8649,4689,5,2,5175,5175,7.0,8649 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8652,8652,2568,6,1,6084,6084,7.0,8652 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8653,8653,3568,5,1,5085,5085,7.0,8653 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8654,8654,4568,4,1,4086,4086,7.0,8654 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8672,8672,2678,6,1,6084,6084,7.0,8672 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8673,8673,3678,5,1,5085,5085,7.0,8673 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8674,8674,4678,4,1,4086,4086,7.0,8674 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8683,8683,3688,5,2,5175,5175,7.0,8683 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8694,8694,4689,5,2,5175,5175,7.0,8694 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8702,8702,0278,8,5,8442,8442,7.0,8702 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8720,8720,0278,8,5,8442,8442,7.0,8720 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8726,8726,2678,6,1,6084,6084,7.0,8726 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8728,8728,2788,6,1,6084,6084,7.0,8728 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8735,8735,3578,5,2,5175,5175,7.0,8735 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8736,8736,3678,5,1,5085,5085,7.0,8736 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8738,8738,3788,5,1,5085,5085,7.0,8738 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8739,8739,3789,6,1,6084,6084,7.0,8739 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8746,8746,4678,4,1,4086,4086,7.0,8746 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8748,8748,4788,4,1,4086,4086,7.0,8748 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8749,8749,4789,5,1,5085,5085,7.0,8749 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8753,8753,3578,5,2,5175,5175,7.0,8753 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8759,8759,5789,4,1,4086,4086,7.0,8759 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8762,8762,2678,6,1,6084,6084,7.0,8762 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8763,8763,3678,5,1,5085,5085,7.0,8763 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8764,8764,4678,4,1,4086,4086,7.0,8764 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8782,8782,2788,6,1,6084,6084,7.0,8782 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8783,8783,3788,5,1,5085,5085,7.0,8783 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8784,8784,4788,4,1,4086,4086,7.0,8784 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8793,8793,3789,6,1,6084,6084,7.0,8793 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8794,8794,4789,5,1,5085,5085,7.0,8794 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8795,8795,5789,4,1,4086,4086,7.0,8795 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8803,8803,0388,8,5,8442,8442,7.0,8803 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8827,8827,2788,6,1,6084,6084,7.0,8827 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8830,8830,0388,8,5,8442,8442,7.0,8830 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8836,8836,3688,5,2,5175,5175,7.0,8836 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8837,8837,3788,5,1,5085,5085,7.0,8837 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8847,8847,4788,4,1,4086,4086,7.0,8847 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8863,8863,3688,5,2,5175,5175,7.0,8863 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8872,8872,2788,6,1,6084,6084,7.0,8872 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8873,8873,3788,5,1,5085,5085,7.0,8873 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8874,8874,4788,4,1,4086,4086,7.0,8874 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8902,8902,0289,9,6,9531,9531,7.0,8902 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8903,8903,0389,9,5,9441,9441,7.0,8903 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8904,8904,0489,9,4,9351,9351,7.0,8904 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8913,8913,1389,8,5,8442,8442,7.0,8913 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8920,8920,0289,9,6,9531,9531,7.0,8920 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8930,8930,0389,9,5,9441,9441,7.0,8930 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8931,8931,1389,8,5,8442,8442,7.0,8931 -> 8442 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8937,8937,3789,6,1,6084,6084,7.0,8937 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8939,8939,3899,6,1,6084,6084,7.0,8939 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8940,8940,0489,9,4,9351,9351,7.0,8940 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8946,8946,4689,5,2,5175,5175,7.0,8946 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8947,8947,4789,5,1,5085,5085,7.0,8947 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8949,8949,4899,5,1,5085,5085,7.0,8949 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8957,8957,5789,4,1,4086,4086,7.0,8957 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8959,8959,5899,4,1,4086,4086,7.0,8959 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8964,8964,4689,5,2,5175,5175,7.0,8964 -> 5175 -> 5994 -> 5355 -> 1998 -> 8082 -> 8532 -> 6174 -> 6174
8973,8973,3789,6,1,6084,6084,7.0,8973 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8974,8974,4789,5,1,5085,5085,7.0,8974 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8975,8975,5789,4,1,4086,4086,7.0,8975 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8993,8993,3899,6,1,6084,6084,7.0,8993 -> 6084 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
8994,8994,4899,5,1,5085,5085,7.0,8994 -> 5085 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
8995,8995,5899,4,1,4086,4086,7.0,8995 -> 4086 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9004,9004,0049,9,4,9351,9351,7.0,9004 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9005,9005,0059,9,5,9441,9441,7.0,9005 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
9006,9006,0069,9,6,9531,9531,7.0,9006 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9015,9015,0159,9,4,9351,9351,7.0,9015 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9016,9016,0169,9,5,9441,9441,7.0,9016 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
9017,9017,0179,9,6,9531,9531,7.0,9017 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9026,9026,0269,9,4,9351,9351,7.0,9026 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9027,9027,0279,9,5,9441,9441,7.0,9027 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
9028,9028,0289,9,6,9531,9531,7.0,9028 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9037,9037,0379,9,4,9351,9351,7.0,9037 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9038,9038,0389,9,5,9441,9441,7.0,9038 -> 9441 -> 7992 -> 7173 -> 6354 -> 3087 -> 8352 -> 6174 -> 6174
9039,9039,0399,9,6,9531,9531,7.0,9039 -> 9531 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9040,9040,0049,9,4,9351,9351,7.0,9040 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
9048,9048,0489,9,4,9351,9351,7.0,9048 -> 9351 -> 8172 -> 7443 -> 3996 -> 6264 -> 4176 -> 6174 -> 6174
